Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Admin_Unit_Name,Month,Month_Name,Season,Observation_Time_Bin,Distance_Approx_m,Watchlist_Flag
MANA,MANA-2,MANA Site 4,MANA-P02,Forest,2023,2023-04-20,08:00:00,08:09:00,S. Patel,2,2.5-5 min,Calling,> 100 Meters,False,Female,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,76.9,55.0,Light Rain,Light air (1-3 mph),Slight effect on count,4,Manassas National Battlefield Park,4,Apr,Spring,Morning (7-9am),125.0,At-Risk (Watchlist)
MANA,MANA-1,MANA Site 1,MANA-P05,Forest,2023,2023-04-26,09:10:00,09:18:00,S. Patel,1,2.5-5 min,Calling,50 - 100 Meters,False,Female,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,70.7,50.0,Light Rain,Light air (1-3 mph),Moderate effect on count,1,Manassas National Battlefield Park,4,Apr,Spring,Late Morning (9-11am),75.0,At-Risk (Watchlist)
MANA,MANA-1,MANA Site 3,MANA-P06,Forest,2023,2023-05-01,08:45:00,08:56:00,K. Osei,3,2.5-5 min,Visualization,> 100 Meters,False,Male,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,64.6,44.0,Light Rain,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,1,Manassas National Battlefield Park,5,May,Spring,Morning (7-9am),125.0,Not Listed
MANA,MANA-3,MANA Site 1,MANA-P02,Forest,2023,2023-07-18,05:50:00,05:59:00,J. Chen,2,2.5-5 min,Visualization,50 - 100 Meters,False,Female,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,60.7,58.0,Partly Cloudy,Gentle breeze (8-12 mph),Moderate effect on count,3,Manassas National Battlefield Park,7,Jul,Summer,Early Morning (<7am),75.0,At-Risk (Watchlist)
MANA,MANA-1,MANA Site 2,MANA-P04,Forest,2022,2022-04-22,08:20:00,08:30:00,T. Nguyen,1,5-7.5 min,Non-vocal,50 - 100 Meters,False,Female,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,61.6,70.0,Clear,Calm (< 1 mph) smoke rises vertically,No effect on count,3,Manassas National Battlefield Park,4,Apr,Spring,Morning (7-9am),75.0,At-Risk (Watchlist)
MANA,MANA-2,MANA Site 4,MANA-P06,Forest,2024,2024-05-19,08:10:00,08:18:00,M. Okafor,2,2.5-5 min,Calling,> 100 Meters,False,Undetermined,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,76.1,53.0,Light Rain,Light air (1-3 mph),Moderate effect on count,2,Manassas National Battlefield Park,5,May,Spring,Morning (7-9am),125.0,Not Listed
MANA,MANA-2,MANA Site 2,MANA-P01,Forest,2023,2023-07-05,09:50:00,10:01:00,S. Patel,2,2.5-5 min,Calling,> 100 Meters,False,Male,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,75.0,77.0,Light Rain,Light breeze (4-7 mph),Slight effect on count,2,Manassas National Battlefield Park,7,Jul,Summer,Late Morning (9-11am),125.0,Not Listed
MANA,MANA-3,MANA Site 1,MANA-P04,Forest,2022,2022-07-13,07:10:00,07:19:00,J. Chen,3,2.5-5 min,Singing,> 100 Meters,False,Undetermined,Yellow Warbler,Setophaga petechia,178911,NPS-YEWA,YEWA,False,False,60.7,60.5,Clear,Light air (1-3 mph),Slight effect on count,5,Manassas National Battlefield Park,7,Jul,Summer,Morning (7-9am),125.0,Not Listed
MANA,MANA-1,MANA Site 3,MANA-P06,Forest,2024,2024-07-23,05:20:00,05:28:00,M. Okafor,1,2.5-5 min,Calling,> 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179466,NPS-RWBL,RWBL,False,False,55.9,25.0,Clear,Gentle breeze (8-12 mph),Moderate effect on count,2,Manassas National Battlefield Park,7,Jul,Summer,Early Morning (<7am),125.0,Not Listed
MANA,MANA-3,MANA Site 3,MANA-P03,Forest,2023,2023-05-06,09:30:00,09:39:00,A. Rivera,1,5-7.5 min,Calling,> 100 Meters,False,Female,Indigo Bunting,Passerina cyanea,179328,NPS-INBU,INBU,False,True,63.7,53.0,Partly Cloudy,Light breeze (4-7 mph),Moderate effect on count,2,Manassas National Battlefield Park,5,May,Spring,Late Morning (9-11am),125.0,Not Listed
MANA,MANA-2,MANA Site 2,MANA-P08,Forest,2024,2024-04-12,09:45:00,09:56:00,K. Osei,3,0-2.5 min,Non-vocal,> 100 Meters,False,Male,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,67.4,57.0,Fog/Mist,Light air (1-3 mph),Slight effect on count,1,Manassas National Battlefield Park,4,Apr,Spring,Late Morning (9-11am),125.0,Not Listed
MANA,MANA-2,MANA Site 3,MANA-P04,Forest,2021,2021-06-08,09:10:00,09:19:00,R. Fischer,3,2.5-5 min,Non-vocal,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,57.9,49.0,Light Rain,Light air (1-3 mph),No effect on count,5,Manassas National Battlefield Park,6,Jun,Summer,Late Morning (9-11am),25.0,Not Listed
MANA,MANA-2,MANA Site 4,MANA-P07,Forest,2022,2022-05-16,06:00:00,06:11:00,T. Nguyen,3,0-2.5 min,Non-vocal,> 100 Meters,False,Undetermined,Song Sparrow,Melospiza melodia,179231,NPS-SOSP,SOSP,False,False,62.2,67.0,Partly Cloudy,Light breeze (4-7 mph),No effect on count,2,Manassas National Battlefield Park,5,May,Spring,Early Morning (<7am),125.0,Not Listed
MANA,MANA-1,MANA Site 3,MANA-P02,Forest,2022,2022-07-14,08:20:00,08:28:00,R. Fischer,2,2.5-5 min,Non-vocal,50 - 100 Meters,True,Male,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,58.7,89.0,Cloudy/Overcast,Gentle breeze (8-12 mph),No effect on count,3,Manassas National Battlefield Park,7,Jul,Summer,Morning (7-9am),75.0,At-Risk (Watchlist)
MANA,MANA-3,MANA Site 1,MANA-P06,Forest,2022,2022-06-07,08:00:00,08:09:00,R. Fischer,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,69.5,56.0,Partly Cloudy,Gentle breeze (8-12 mph),Moderate effect on count,4,Manassas National Battlefield Park,6,Jun,Summer,Morning (7-9am),25.0,Not Listed
MANA,MANA-2,MANA Site 2,MANA-P03,Forest,2021,2021-05-25,07:15:00,07:24:00,T. Nguyen,1,2.5-5 min,Non-vocal,<= 50 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,59.8,60.0,Partly Cloudy,Gentle breeze (8-12 mph),No effect on count,3,Manassas National Battlefield Park,5,May,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
MANA,MANA-1,MANA Site 2,MANA-P08,Forest,2024,2024-07-11,09:50:00,09:58:00,T. Nguyen,2,2.5-5 min,Visualization,<= 50 Meters,False,Male,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,62.0,56.0,Light Rain,Light air (1-3 mph),Moderate effect on count,3,Manassas National Battlefield Park,7,Jul,Summer,Late Morning (9-11am),25.0,Not Listed
MANA,MANA-2,MANA Site 4,MANA-P04,Forest,2024,2024-05-25,08:45:00,08:54:00,J. Chen,3,0-2.5 min,Non-vocal,50 - 100 Meters,False,Female,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,78.3,65.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,4,Manassas National Battlefield Park,5,May,Spring,Morning (7-9am),75.0,Not Listed
MANA,MANA-3,MANA Site 4,MANA-P06,Forest,2024,2024-04-01,05:30:00,05:39:00,L. Martin,1,0-2.5 min,Non-vocal,50 - 100 Meters,True,Undetermined,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,61.2,49.0,Light Rain,Light air (1-3 mph),No effect on count,4,Manassas National Battlefield Park,4,Apr,Spring,Early Morning (<7am),75.0,At-Risk (Watchlist)
MANA,MANA-2,MANA Site 1,MANA-P08,Forest,2024,2024-05-05,07:00:00,07:08:00,S. Patel,1,0-2.5 min,Visualization,50 - 100 Meters,False,Male,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,79.4,45.0,Fog/Mist,Gentle breeze (8-12 mph),Moderate effect on count,1,Manassas National Battlefield Park,5,May,Spring,Morning (7-9am),75.0,Not Listed
MANA,MANA-1,MANA Site 2,MANA-P07,Forest,2023,2023-07-06,05:00:00,05:08:00,R. Fischer,3,7.5-10 min,Singing,50 - 100 Meters,True,Female,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,72.6,66.0,Clear,Calm (< 1 mph) smoke rises vertically,Slight effect on count,4,Manassas National Battlefield Park,7,Jul,Summer,Early Morning (<7am),75.0,Not Listed
MANA,MANA-1,MANA Site 2,MANA-P02,Forest,2023,2023-07-20,09:10:00,09:19:00,T. Nguyen,3,0-2.5 min,Calling,<= 50 Meters,False,Male,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,70.1,60.0,Clear,Light breeze (4-7 mph),Moderate effect on count,4,Manassas National Battlefield Park,7,Jul,Summer,Late Morning (9-11am),25.0,Not Listed
MANA,MANA-3,MANA Site 1,MANA-P04,Forest,2023,2023-06-05,09:30:00,09:41:00,M. Okafor,1,2.5-5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,69.3,42.0,Partly Cloudy,Light breeze (4-7 mph),Moderate effect on count,5,Manassas National Battlefield Park,6,Jun,Summer,Late Morning (9-11am),75.0,At-Risk (Watchlist)
MANA,MANA-1,MANA Site 3,MANA-P05,Forest,2021,2021-06-25,08:00:00,08:11:00,M. Okafor,1,5-7.5 min,Singing,<= 50 Meters,True,Female,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,81.1,42.0,Clear,Calm (< 1 mph) smoke rises vertically,No effect on count,1,Manassas National Battlefield Park,6,Jun,Summer,Morning (7-9am),25.0,Not Listed
MANA,MANA-2,MANA Site 3,MANA-P05,Forest,2024,2024-04-05,08:20:00,08:29:00,M. Okafor,2,5-7.5 min,Visualization,> 100 Meters,False,Male,Yellow Warbler,Setophaga petechia,178911,NPS-YEWA,YEWA,False,False,57.7,85.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,2,Manassas National Battlefield Park,4,Apr,Spring,Morning (7-9am),125.0,Not Listed
MANA,MANA-2,MANA Site 1,MANA-P01,Forest,2024,2024-04-13,07:10:00,07:18:00,R. Fischer,2,0-2.5 min,Visualization,<= 50 Meters,False,Female,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,53.3,58.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,2,Manassas National Battlefield Park,4,Apr,Spring,Morning (7-9am),25.0,Not Listed
MANA,MANA-2,MANA Site 1,MANA-P02,Forest,2023,2023-05-20,08:20:00,08:31:00,M. Okafor,3,7.5-10 min,Singing,50 - 100 Meters,True,Male,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,73.1,41.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,2,Manassas National Battlefield Park,5,May,Spring,Morning (7-9am),75.0,Not Listed
MANA,MANA-1,MANA Site 2,MANA-P05,Forest,2023,2023-06-23,09:20:00,09:31:00,J. Chen,1,2.5-5 min,Singing,> 100 Meters,False,Male,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,70.45,50.0,Fog/Mist,Light air (1-3 mph),Slight effect on count,3,Manassas National Battlefield Park,6,Jun,Summer,Late Morning (9-11am),125.0,Not Listed
MANA,MANA-3,MANA Site 4,MANA-P03,Forest,2022,2022-07-27,06:00:00,06:08:00,R. Fischer,1,0-2.5 min,Singing,50 - 100 Meters,True,Male,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,69.1,72.0,Cloudy/Overcast,Gentle breeze (8-12 mph),Slight effect on count,2,Manassas National Battlefield Park,7,Jul,Summer,Early Morning (<7am),75.0,At-Risk (Watchlist)
MANA,MANA-3,MANA Site 3,MANA-P05,Forest,2022,2022-04-05,05:00:00,05:10:00,M. Okafor,3,0-2.5 min,Calling,50 - 100 Meters,True,Female,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,57.0,79.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,3,Manassas National Battlefield Park,4,Apr,Spring,Early Morning (<7am),75.0,Not Listed
MANA,MANA-3,MANA Site 4,MANA-P02,Forest,2021,2021-05-16,09:30:00,09:40:00,J. Chen,3,2.5-5 min,Non-vocal,<= 50 Meters,False,Female,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,72.3,56.0,Clear,Light air (1-3 mph),No effect on count,4,Manassas National Battlefield Park,5,May,Spring,Late Morning (9-11am),25.0,Not Listed
MANA,MANA-1,MANA Site 2,MANA-P04,Forest,2022,2022-05-26,08:00:00,08:09:00,L. Martin,2,5-7.5 min,Singing,<= 50 Meters,False,Female,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,75.9,27.0,Clear,Calm (< 1 mph) smoke rises vertically,No effect on count,5,Manassas National Battlefield Park,5,May,Spring,Morning (7-9am),25.0,Not Listed
MANA,MANA-3,MANA Site 2,MANA-P08,Forest,2022,2022-04-04,06:15:00,06:26:00,S. Patel,1,2.5-5 min,Visualization,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus tristis,179243,NPS-AMGO,AMGO,False,False,60.3,27.0,Fog/Mist,Gentle breeze (8-12 mph),Moderate effect on count,3,Manassas National Battlefield Park,4,Apr,Spring,Early Morning (<7am),25.0,Not Listed
MANA,MANA-3,MANA Site 2,MANA-P02,Forest,2021,2021-07-06,05:00:00,05:08:00,R. Fischer,3,0-2.5 min,Singing,,False,Male,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,69.3,72.0,Fog/Mist,Light breeze (4-7 mph),Slight effect on count,1,Manassas National Battlefield Park,7,Jul,Summer,Early Morning (<7am),,Not Listed
MANA,MANA-2,MANA Site 4,MANA-P01,Forest,2022,2022-05-03,08:30:00,08:40:00,S. Patel,1,5-7.5 min,Visualization,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,79.0,51.0,Light Rain,Light air (1-3 mph),Moderate effect on count,4,Manassas National Battlefield Park,5,May,Spring,Morning (7-9am),75.0,Not Listed
MONO,MONO-2,MONO Site 4,MONO-P05,Forest,2023,2023-05-24,07:45:00,07:55:00,R. Fischer,2,7.5-10 min,Singing,50 - 100 Meters,True,Male,Red-winged Blackbird,Agelaius phoeniceus,179466,NPS-RWBL,RWBL,False,False,67.7,65.0,Fog/Mist,Gentle breeze (8-12 mph),Moderate effect on count,2,Monocacy National Battlefield,5,May,Spring,Morning (7-9am),75.0,Not Listed
MONO,MONO-2,MONO Site 2,MONO-P01,Forest,2021,2021-07-07,06:30:00,06:39:00,S. Patel,1,2.5-5 min,Calling,> 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,78.7,42.0,Clear,Light air (1-3 mph),No effect on count,5,Monocacy National Battlefield,7,Jul,Summer,Early Morning (<7am),125.0,At-Risk (Watchlist)
MONO,MONO-2,MONO Site 3,MONO-P05,Forest,2022,2022-05-13,05:45:00,05:56:00,J. Chen,2,5-7.5 min,Non-vocal,50 - 100 Meters,False,Undetermined,Red-tailed Hawk,Buteo jamaicensis,175350,NPS-RTHA,RTHA,False,False,71.1,72.0,Cloudy/Overcast,Gentle breeze (8-12 mph),No effect on count,4,Monocacy National Battlefield,5,May,Spring,Early Morning (<7am),75.0,Not Listed
MONO,MONO-3,MONO Site 1,MONO-P02,Forest,2021,2021-04-23,07:40:00,07:48:00,K. Osei,1,7.5-10 min,Calling,<= 50 Meters,False,Female,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,72.8,40.0,Partly Cloudy,Gentle breeze (8-12 mph),Slight effect on count,1,Monocacy National Battlefield,4,Apr,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
MONO,MONO-1,MONO Site 4,MONO-P07,Forest,2023,2023-04-07,07:20:00,07:31:00,L. Martin,1,2.5-5 min,Non-vocal,<= 50 Meters,False,Female,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,79.1,66.0,Fog/Mist,Light air (1-3 mph),Moderate effect on count,4,Monocacy National Battlefield,4,Apr,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
MONO,MONO-1,MONO Site 1,MONO-P06,Forest,2021,2021-04-08,05:20:00,05:29:00,J. Chen,2,5-7.5 min,Visualization,<= 50 Meters,False,Female,Red-tailed Hawk,Buteo jamaicensis,175350,NPS-RTHA,RTHA,False,False,68.3,70.0,Partly Cloudy,Light air (1-3 mph),Moderate effect on count,4,Monocacy National Battlefield,4,Apr,Spring,Early Morning (<7am),25.0,Not Listed
MONO,MONO-1,MONO Site 3,MONO-P03,Forest,2022,2022-05-01,09:30:00,09:41:00,R. Fischer,2,5-7.5 min,Calling,> 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179328,NPS-INBU,INBU,False,True,68.9,72.0,Fog/Mist,Light air (1-3 mph),No effect on count,5,Monocacy National Battlefield,5,May,Spring,Late Morning (9-11am),125.0,Not Listed
MONO,MONO-2,MONO Site 1,MONO-P06,Forest,2021,2021-05-22,09:30:00,09:41:00,R. Fischer,2,0-2.5 min,Calling,> 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,75.0,51.0,Clear,Light air (1-3 mph),Moderate effect on count,4,Monocacy National Battlefield,5,May,Spring,Late Morning (9-11am),125.0,At-Risk (Watchlist)
MONO,MONO-1,MONO Site 2,MONO-P06,Forest,2022,2022-07-13,06:50:00,07:00:00,J. Chen,1,7.5-10 min,Non-vocal,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,58.4,31.0,Partly Cloudy,Light breeze (4-7 mph),Moderate effect on count,4,Monocacy National Battlefield,7,Jul,Summer,Early Morning (<7am),75.0,Not Listed
MONO,MONO-1,MONO Site 3,MONO-P06,Forest,2022,2022-07-26,08:00:00,08:11:00,T. Nguyen,1,5-7.5 min,Visualization,> 100 Meters,True,Undetermined,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,45.9,58.0,Partly Cloudy,Light air (1-3 mph),Moderate effect on count,5,Monocacy National Battlefield,7,Jul,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
MONO,MONO-3,MONO Site 2,MONO-P04,Forest,2021,2021-07-05,07:10:00,07:21:00,J. Chen,2,7.5-10 min,Singing,> 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179226,NPS-GRSP,GRSP,True,True,72.1,49.0,Light Rain,Gentle breeze (8-12 mph),Slight effect on count,3,Monocacy National Battlefield,7,Jul,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
MONO,MONO-2,MONO Site 2,MONO-P06,Forest,2021,2021-05-17,06:40:00,06:51:00,S. Patel,1,0-2.5 min,Singing,<= 50 Meters,False,Female,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,81.5,50.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,1,Monocacy National Battlefield,5,May,Spring,Early Morning (<7am),25.0,At-Risk (Watchlist)
MONO,MONO-1,MONO Site 4,MONO-P04,Forest,2022,2022-06-14,09:15:00,09:24:00,K. Osei,2,0-2.5 min,Singing,50 - 100 Meters,False,Female,Indigo Bunting,Passerina cyanea,179328,NPS-INBU,INBU,False,True,74.9,38.0,Clear,Calm (< 1 mph) smoke rises vertically,Slight effect on count,3,Monocacy National Battlefield,6,Jun,Summer,Late Morning (9-11am),75.0,Not Listed
MONO,MONO-3,MONO Site 2,MONO-P07,Forest,2024,2024-04-07,07:00:00,07:11:00,S. Patel,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,62.1,51.0,Light Rain,Light breeze (4-7 mph),Moderate effect on count,4,Monocacy National Battlefield,4,Apr,Spring,Morning (7-9am),25.0,Not Listed
MONO,MONO-2,MONO Site 4,MONO-P07,Forest,2022,2022-04-09,05:15:00,05:23:00,R. Fischer,3,2.5-5 min,Visualization,50 - 100 Meters,True,Male,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,71.2,61.0,Light Rain,Light breeze (4-7 mph),Moderate effect on count,3,Monocacy National Battlefield,4,Apr,Spring,Early Morning (<7am),75.0,Not Listed
MONO,MONO-2,MONO Site 4,MONO-P07,Forest,2022,2022-05-26,05:30:00,05:41:00,M. Okafor,2,7.5-10 min,Visualization,<= 50 Meters,False,Female,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,78.5,71.0,Fog/Mist,Light air (1-3 mph),Slight effect on count,3,Monocacy National Battlefield,5,May,Spring,Early Morning (<7am),25.0,Not Listed
MONO,MONO-2,MONO Site 4,MONO-P05,Forest,2024,2024-04-27,05:00:00,05:09:00,J. Chen,3,5-7.5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,53.9,55.0,Cloudy/Overcast,Light breeze (4-7 mph),No effect on count,2,Monocacy National Battlefield,4,Apr,Spring,Early Morning (<7am),25.0,At-Risk (Watchlist)
MONO,MONO-2,MONO Site 2,MONO-P05,Forest,2023,2023-07-22,06:10:00,06:19:00,J. Chen,3,0-2.5 min,Non-vocal,50 - 100 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,63.7,84.0,Clear,Light breeze (4-7 mph),Slight effect on count,2,Monocacy National Battlefield,7,Jul,Summer,Early Morning (<7am),75.0,Not Listed
MONO,MONO-1,MONO Site 4,MONO-P05,Forest,2023,2023-04-17,09:50:00,10:01:00,S. Patel,2,5-7.5 min,Visualization,50 - 100 Meters,True,Male,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,62.0,59.0,Light Rain,Light air (1-3 mph),No effect on count,6,Monocacy National Battlefield,4,Apr,Spring,Late Morning (9-11am),75.0,At-Risk (Watchlist)
MONO,MONO-1,MONO Site 1,MONO-P03,Forest,2022,2022-07-05,08:20:00,08:30:00,J. Chen,3,0-2.5 min,Singing,50 - 100 Meters,False,Female,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,70.7,75.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,3,Monocacy National Battlefield,7,Jul,Summer,Morning (7-9am),75.0,At-Risk (Watchlist)
MONO,MONO-1,MONO Site 1,MONO-P04,Forest,2022,2022-05-16,08:10:00,08:19:00,J. Chen,3,2.5-5 min,Non-vocal,<= 50 Meters,False,Female,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,68.9,76.0,Partly Cloudy,Light breeze (4-7 mph),No effect on count,2,Monocacy National Battlefield,5,May,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
MONO,MONO-1,MONO Site 3,MONO-P04,Forest,2022,2022-05-20,06:40:00,06:48:00,R. Fischer,2,2.5-5 min,Visualization,<= 50 Meters,False,Female,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,64.3,51.0,Partly Cloudy,Light breeze (4-7 mph),Moderate effect on count,4,Monocacy National Battlefield,5,May,Spring,Early Morning (<7am),25.0,Not Listed
MONO,MONO-2,MONO Site 1,MONO-P06,Forest,2023,2023-04-03,06:30:00,06:39:00,T. Nguyen,2,0-2.5 min,Singing,<= 50 Meters,True,Female,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,70.9,60.0,Light Rain,Light air (1-3 mph),Slight effect on count,2,Monocacy National Battlefield,4,Apr,Spring,Early Morning (<7am),25.0,At-Risk (Watchlist)
MONO,MONO-2,MONO Site 4,MONO-P02,Forest,2024,2024-04-01,09:50:00,09:59:00,R. Fischer,2,5-7.5 min,Singing,,False,Undetermined,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,66.4,86.0,Clear,Light air (1-3 mph),Moderate effect on count,4,Monocacy National Battlefield,4,Apr,Spring,Late Morning (9-11am),,Not Listed
MONO,MONO-2,MONO Site 4,MONO-P01,Forest,2021,2021-06-23,09:20:00,09:30:00,L. Martin,1,0-2.5 min,Visualization,50 - 100 Meters,True,Undetermined,Red-tailed Hawk,Buteo jamaicensis,175350,NPS-RTHA,RTHA,False,False,70.5,38.0,Partly Cloudy,Light breeze (4-7 mph),Slight effect on count,5,Monocacy National Battlefield,6,Jun,Summer,Late Morning (9-11am),75.0,Not Listed
MONO,MONO-3,MONO Site 3,MONO-P07,Forest,2024,2024-07-16,06:30:00,06:40:00,M. Okafor,1,2.5-5 min,Singing,<= 50 Meters,False,Undetermined,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,60.2,63.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,1,Monocacy National Battlefield,7,Jul,Summer,Early Morning (<7am),25.0,At-Risk (Watchlist)
MONO,MONO-2,MONO Site 3,MONO-P05,Forest,2022,2022-07-18,07:30:00,07:41:00,M. Okafor,2,7.5-10 min,Non-vocal,50 - 100 Meters,True,Undetermined,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,62.5,72.0,Clear,Light breeze (4-7 mph),No effect on count,5,Monocacy National Battlefield,7,Jul,Summer,Morning (7-9am),75.0,At-Risk (Watchlist)
